x,y
0.4,0.3894183423086505
0.401,0.3903392084399883
0.402,0.3912596842321502
0.403,0.3921797687646605
0.404,0.39309946111743466
0.405,0.39401876037078043
0.406,0.3949376656053987
0.40700000000000003,0.3958561759023843
0.40800000000000003,0.396774290343227
0.40900000000000003,0.3976920080098124
0.41000000000000003,0.39860932798442295
0.41100000000000003,0.3995262493497387
0.41200000000000003,0.40044277118883836
0.41300000000000003,0.40135889258520024
0.41400000000000003,0.40227461262270303
0.41500000000000004,0.40318993038562667
0.41600000000000004,0.4041048449586535
0.417,0.40501935542686907
0.418,0.40593346087576293
0.419,0.4068471603912298
0.42,0.40776045305957015
0.421,0.40867333796749145
0.422,0.4095858142021088
0.423,0.41049788085094613
0.424,0.41140953700193683
0.425,0.41232078174342474
0.426,0.4132316141641653
0.427,0.41414203335332617
0.428,0.41505203840048815
0.429,0.4159616283956463
0.43,0.41687080242921076
0.431,0.4177795595920075
0.432,0.4186878989752795
0.433,0.4195958196706874
0.434,0.4205033207703106
0.435,0.42141040136664804
0.436,0.42231706055261925
0.437,0.4232232974215651
0.438,0.4241291110672488
0.439,0.4250345005838568
0.44,0.4259394650659996
0.441,0.42684400360871283
0.442,0.42774811530745804
0.443,0.4286517992581236
0.444,0.4295550545570256
0.445,0.43045788030090887
0.446,0.4313602755869477
0.447,0.43226223951274684
0.448,0.4331637711763425
0.449,0.4340648696762031
0.45,0.43496553411123023
0.451,0.43586576358075946
0.452,0.43676555718456145
0.453,0.43766491402284263
0.454,0.43856383319624626
0.455,0.43946231380585327
0.456,0.44036035495318304
0.457,0.4412579557401946
0.458,0.4421551152692872
0.459,0.44305183264330134
0.46,0.4439481069655198
0.461,0.44484393733966826
0.462,0.44573932286991647
0.463,0.4466342626608789
0.464,0.4475287558176159
0.465,0.44842280144563446
0.466,0.4493163986508889
0.467,0.4502095465397821
0.468,0.4511022442191663
0.46900000000000003,0.45199449079634385
0.47000000000000003,0.45288628537906833
0.47100000000000003,0.45377762707554514
0.47200000000000003,0.45466851499443267
0.47300000000000003,0.4555589482448431
0.47400000000000003,0.45644892593634323
0.47500000000000003,0.4573384471789555
0.47600000000000003,0.4582275110831587
0.47700000000000004,0.459116116759889
0.47800000000000004,0.4600042633205408
0.47900000000000004,0.4608919498769676
0.48,0.46177917554148284
0.481,0.46266593942686113
0.482,0.46355224064633854
0.483,0.46443807831361394
0.484,0.4653234515428497
0.485,0.4662083594486727
0.486,0.46709280114617513
0.487,0.46797677575091534
0.488,0.46886028237891875
0.489,0.4697433201466789
0.49,0.470625888171158
0.491,0.4715079855697882
0.492,0.4723896114604721
0.493,0.47327076496158393
0.494,0.47415144519197017
0.495,0.4750316512709508
0.496,0.4759113823183197
0.497,0.47679063745434597
0.498,0.4776694157997745
0.499,0.47854771647582706
0.5,0.479425538604203
0.501,0.4803028813070803
0.502,0.4811797437071163
0.503,0.4820561249274487
0.504,0.48293202409169633
0.505,0.48380744032396017
0.506,0.484682372748824
0.507,0.4855568204913554
0.508,0.48643078267710677
0.509,0.48730425843211606
0.51,0.4881772468829075
0.511,0.48904974715649274
0.512,0.48992175838037155
0.513,0.4907932796825329
0.514,0.49166431019145534
0.515,0.49253484903610867
0.516,0.49340489534595394
0.517,0.494274448250945
0.518,0.495143506881529
0.519,0.49601207036864736
0.52,0.49688013784373675
0.521,0.4977477084387296
0.522,0.4986147812860556
0.523,0.4994813555186418
0.524,0.5003474302699141
0.525,0.5012130046737978
0.526,0.5020780778647187
0.527,0.5029426489776035
0.528,0.5038067171478813
0.529,0.5046702815114839
0.53,0.5055333412048469
0.531,0.506395895364911
0.532,0.5072579431291219
0.533,0.5081194836354319
0.534,0.5089805160223007
0.535,0.5098410394286959
0.536,0.510701052994094
0.537,0.5115605558584817
0.538,0.5124195471623563
0.539,0.5132780260467263
0.54,0.5141359916531131
0.541,0.5149934431235511
0.542,0.5158503796005889
0.543,0.5167068002272901
0.544,0.517562704147234
0.545,0.518418090504517
0.546,0.5192729584437527
0.547,0.5201273071100732
0.548,0.52098113564913
0.549,0.5218344432070944
0.55,0.5226872289306592
0.551,0.5235394919670386
0.552,0.5243912314639697
0.553,0.525242446569713
0.554,0.5260931364330534
0.555,0.5269433002033014
0.556,0.527792937030293
0.557,0.5286420460643916
0.558,0.5294906264564881
0.559,0.5303386773580023
0.56,0.5311861979208834
0.561,0.5320331872976108
0.562,0.5328796446411953
0.5630000000000001,0.5337255691051795
0.5640000000000001,0.5345709598436391
0.5650000000000001,0.5354158160111834
0.5660000000000001,0.5362601367629563
0.5670000000000001,0.5371039212546371
0.5680000000000001,0.5379471686424414
0.5690000000000001,0.538789878083122
0.5700000000000001,0.5396320487339693
0.5710000000000001,0.5404736797528128
0.5720000000000001,0.5413147702980217
0.5730000000000001,0.5421553195285054
0.5740000000000001,0.5429953266037146
0.5750000000000001,0.5438347906836426
0.5760000000000001,0.5446737109288252
0.577,0.5455120865003422
0.578,0.5463499165598182
0.579,0.5471872002694232
0.58,0.5480239367918736
0.581,0.5488601252904327
0.582,0.5496957649289124
0.583,0.5505308548716729
0.584,0.5513653942836244
0.585,0.5521993823302276
0.586,0.5530328181774945
0.587,0.5538657009919893
0.588,0.5546980299408292
0.589,0.5555298041916854
0.59,0.5563610229127838
0.591,0.5571916852729055
0.592,0.5580217904413884
0.593,0.5588513375881274
0.594,0.5596803258835754
0.595,0.5605087544987442
0.596,0.5613366226052051
0.597,0.5621639293750903
0.598,0.5629906739810929
0.599,0.5638168555964684
0.6,0.5646424733950354
0.601,0.5654675265511759
0.602,0.5662920142398371
0.603,0.5671159356365312
0.604,0.5679392899173369
0.605,0.5687620762589001
0.606,0.5695842938384343
0.607,0.5704059418337222
0.608,0.5712270194231158
0.609,0.5720475257855376
0.61,0.5728674601004813
0.611,0.5736868215480125
0.612,0.5745056093087701
0.613,0.5753238225639662
0.614,0.5761414604953877
0.615,0.5769585222853968
0.616,0.5777750071169316
0.617,0.5785909141735075
0.618,0.5794062426392174
0.619,0.5802209916987329
0.62,0.5810351605373051
0.621,0.5818487483407652
0.622,0.5826617542955254
0.623,0.5834741775885799
0.624,0.5842860174075054
0.625,0.5850972729404622
0.626,0.5859079433761948
0.627,0.5867180279040328
0.628,0.5875275257138919
0.629,0.5883364359962742
0.63,0.5891447579422695
0.631,0.589952490743556
0.632,0.5907596335924009
0.633,0.5915661856816614
0.634,0.5923721462047856
0.635,0.5931775143558129
0.636,0.5939822893293754
0.637,0.5947864703206979
0.638,0.5955900565255997
0.639,0.5963930471404946
0.64,0.5971954413623921
0.641,0.597997238388898
0.642,0.5987984374182153
0.643,0.599599037649145
0.644,0.6003990382810872
0.645,0.6011984385140411
0.646,0.6019972375486065
0.647,0.6027954345859846
0.648,0.6035930288279783
0.649,0.6043900194769934
0.65,0.6051864057360395
0.651,0.6059821868087304
0.652,0.6067773618992848
0.653,0.607571930212528
0.654,0.6083658909538915
0.655,0.6091592433294148
0.656,0.6099519865457456
0.657,0.6107441198101405
0.658,0.6115356423304666
0.659,0.6123265533152014
0.66,0.6131168519734338
0.661,0.6139065375148653
0.662,0.6146956091498106
0.663,0.6154840660891978
0.664,0.6162719075445703
0.665,0.6170591327280867
0.666,0.6178457408525216
0.667,0.6186317311312672
0.668,0.6194171027783333
0.669,0.6202018550083481
0.67,0.6209859870365597
0.671,0.621769498078836
0.672,0.622552387351666
0.673,0.6233346540721605
0.674,0.624116297458053
0.675,0.6248973167276999
0.676,0.6256777111000822
0.677,0.6264574797948055
0.678,0.6272366220321013
0.679,0.6280151370328273
0.68,0.6287930240184686
0.681,0.6295702822111382
0.682,0.6303469108335782
0.683,0.6311229091091598
0.684,0.6318982762618849
0.685,0.6326730115163863
0.686,0.6334471140979291
0.687,0.6342205832324105
0.6880000000000001,0.6349934181463615
0.6890000000000001,0.6357656180669473
0.6900000000000001,0.636537182221968
0.6910000000000001,0.6373081098398595
0.6920000000000001,0.6380784001496943
0.6930000000000001,0.6388480523811821
0.6940000000000001,0.6396170657646708
0.6950000000000001,0.640385439531147
0.6960000000000001,0.6411531729122371
0.6970000000000001,0.6419202651402076
0.6980000000000001,0.6426867154479665
0.6990000000000001,0.6434525230690635
0.7000000000000001,0.6442176872376911
0.7010000000000001,0.6449822071886852
0.7020000000000001,0.6457460821575257
0.7030000000000001,0.646509311380338
0.704,0.6472718940938926
0.705,0.6480338295356072
0.706,0.6487951169435462
0.707,0.6495557555564224
0.708,0.6503157446135971
0.709,0.6510750833550815
0.71,0.6518337710215366
0.711,0.6525918068542752
0.712,0.6533491900952613
0.713,0.6541059199871117
0.714,0.6548619957730966
0.715,0.6556174166971402
0.716,0.6563721820038219
0.717,0.6571262909383763
0.718,0.6578797427466945
0.719,0.6586325366753246
0.72,0.6593846719714731
0.721,0.6601361478830046
0.722,0.6608869636584431
0.723,0.661637118546973
0.724,0.6623866117984397
0.725,0.6631354426633497
0.726,0.6638836103928722
0.727,0.6646311142388397
0.728,0.6653779534537484
0.729,0.666124127290759
0.73,0.6668696350036979
0.731,0.6676144758470572
0.732,0.6683586490759965
0.733,0.6691021539463423
0.734,0.66984498971459
0.735,0.6705871556379037
0.736,0.6713286509741178
0.737,0.6720694749817367
0.738,0.6728096269199367
0.739,0.6735491060485659
0.74,0.674287911628145
0.741,0.6750260429198688
0.742,0.675763499185606
0.743,0.6765002796879002
0.744,0.6772363836899711
0.745,0.6779718104557148
0.746,0.6787065592497046
0.747,0.6794406293371915
0.748,0.6801740199841059
0.749,0.6809067304570569
0.75,0.6816387600233341
0.751,0.6823701079509082
0.752,0.6831007735084312
0.753,0.6838307559652376
0.754,0.6845600545913451
0.755,0.685288668657455
0.756,0.6860165974349532
0.757,0.6867438401959113
0.758,0.6874703962130864
0.759,0.6881962647599226
0.76,0.6889214451105513
0.761,0.6896459365397923
0.762,0.6903697383231544
0.763,0.6910928497368356
0.764,0.6918152700577246
0.765,0.6925369985634012
0.766,0.6932580345321371
0.767,0.6939783772428961
0.768,0.6946980259753357
0.769,0.6954169800098072
0.77,0.6961352386273567
0.771,0.6968528011097256
0.772,0.6975696667393514
0.773,0.6982858347993687
0.774,0.6990013045736092
0.775,0.6997160753466035
0.776,0.7004301464035808
0.777,0.7011435170304701
0.778,0.7018561865139006
0.779,0.7025681541412032
0.78,0.7032794192004103
0.781,0.7039899809802566
0.782,0.7046998387701807
0.783,0.7054089918603247
0.784,0.7061174395415357
0.785,0.706825181105366
0.786,0.707532215844074
0.787,0.7082385430506252
0.788,0.7089441620186924
0.789,0.7096490720426566
0.79,0.7103532724176078
0.791,0.7110567624393459
0.792,0.7117595414043808
0.793,0.7124616086099336
0.794,0.7131629633539371
0.795,0.7138636049350369
0.796,0.714563532652591
0.797,0.715262745806672
0.798,0.715961243698067
0.799,0.7166590256282779
0.8,0.7173560908995228
0.801,0.7180524388147367
0.802,0.7187480686775715
0.803,0.7194429797923976
0.804,0.7201371714643038
0.805,0.7208306429990986
0.806,0.7215233937033104
0.807,0.7222154228841887
0.808,0.7229067298497043
0.809,0.7235973139085502
0.81,0.7242871743701426
0.811,0.7249763105446209
0.812,0.7256647217428491
0.8130000000000001,0.726352407276416
0.8140000000000001,0.7270393664576362
0.8150000000000001,0.7277255985995505
0.8160000000000001,0.7284111030159269
0.8170000000000001,0.729095879021261
0.8180000000000001,0.7297799259307768
0.8190000000000001,0.7304632430604274
0.8200000000000001,0.7311458297268959
0.8210000000000001,0.7318276852475957
0.8220000000000001,0.732508808940671
0.8230000000000001,0.7331892001249986
0.8240000000000001,0.7338688581201871
0.8250000000000001,0.7345477822465786
0.8260000000000001,0.7352259718252491
0.8270000000000001,0.7359034261780091
0.8280000000000001,0.7365801446274042
0.8290000000000001,0.737256126496716
0.8300000000000001,0.7379313711099628
0.8310000000000001,0.7386058777918999
0.8320000000000001,0.7392796458680209
0.833,0.7399526746645575
0.834,0.7406249635084812
0.835,0.741296511727503
0.836,0.7419673186500749
0.837,0.7426373836053901
0.838,0.7433067059233834
0.839,0.7439752849347329
0.84,0.7446431199708593
0.841,0.7453102103639279
0.842,0.7459765554468482
0.843,0.7466421545532752
0.844,0.7473070070176099
0.845,0.7479711121749998
0.846,0.7486344693613399
0.847,0.749297077913273
0.848,0.7499589371681906
0.849,0.7506200464642336
0.85,0.7512804051402927
0.851,0.7519400125360092
0.852,0.7525988679917759
0.853,0.7532569708487372
0.854,0.7539143204487906
0.855,0.7545709161345863
0.856,0.7552267572495287
0.857,0.7558818431377767
0.858,0.7565361731442447
0.859,0.7571897466146026
0.86,0.757842562895277
0.861,0.7584946213334516
0.862,0.759145921277068
0.863,0.7597964620748265
0.864,0.7604462430761862
0.865,0.7610952636313663
0.866,0.7617435230913461
0.867,0.7623910208078662
0.868,0.7630377561334292
0.869,0.7636837284212995
0.87,0.7643289370255051
0.871,0.7649733813008374
0.872,0.7656170606028521
0.873,0.76625997428787
0.874,0.7669021217129773
0.875,0.7675435022360271
0.876,0.7681841152156385
0.877,0.7688239600111986
0.878,0.7694630359828628
0.879,0.7701013424915553
0.88,0.7707388788989693
0.881,0.7713756445675687
0.882,0.7720116388605878
0.883,0.7726468611420324
0.884,0.7732813107766802
0.885,0.7739149871300817
0.886,0.7745478895685606
0.887,0.7751800174592144
0.888,0.7758113701699153
0.889,0.7764419470693108
0.89,0.7770717475268238
0.891,0.7777007709126542
0.892,0.7783290165977784
0.893,0.7789564839539509
0.894,0.7795831723537043
0.895,0.7802090811703504
0.896,0.7808342097779802
0.897,0.7814585575514654
0.898,0.7820821238664581
0.899,0.7827049080993922
0.9,0.7833269096274834
0.901,0.7839481278287302
0.902,0.7845685620819146
0.903,0.7851882117666023
0.904,0.7858070762631435
0.905,0.7864251549526741
0.906,0.7870424472171151
0.907,0.7876589524391746
0.908,0.7882746700023473
0.909,0.7888895992909156
0.91,0.7895037396899505
0.911,0.7901170905853113
0.912,0.7907296513636475
0.913,0.7913414214123983
0.914,0.7919524001197934
0.915,0.7925625868748546
0.916,0.7931719810673948
0.917,0.7937805820880202
0.918,0.7943883893281295
0.919,0.7949954021799157
0.92,0.795601620036366
0.921,0.7962070422912626
0.922,0.7968116683391833
0.923,0.797415497575502
0.924,0.7980185293963895
0.925,0.7986207631988143
0.926,0.7992221983805422
0.927,0.7998228343401385
0.928,0.800422670476967
0.929,0.8010217061911918
0.93,0.8016199408837772
0.931,0.8022173739564884
0.932,0.8028140048118926
0.933,0.8034098328533589
0.934,0.8040048574850592
0.935,0.8045990781119691
0.936,0.8051924941398678
0.937,0.8057851049753396
0.9380000000000001,0.8063769100257735
0.9390000000000001,0.8069679086993646
0.9400000000000001,0.8075581004051143
0.9410000000000001,0.8081474845528309
0.9420000000000001,0.8087360605531302
0.9430000000000001,0.8093238278174364
0.9440000000000001,0.8099107857579821
0.9450000000000001,0.8104969337878097
0.9460000000000001,0.811082271320771
0.9470000000000001,0.8116667977715286
0.9480000000000001,0.812250512555556
0.9490000000000001,0.8128334150891385
0.9500000000000001,0.8134155047893737
0.9510000000000001,0.813996781074172
0.9520000000000001,0.814577243362257
0.9530000000000001,0.8151568910731665
0.9540000000000001,0.8157357236272528
0.9550000000000001,0.8163137404456835
0.9560000000000001,0.8168909409504417
0.9570000000000001,0.8174673245643271
0.9580000000000001,0.818042890710956
0.9590000000000001,0.8186176388147625
0.96,0.8191915683009983
0.961,0.819764678595734
0.962,0.8203369691258595
0.963,0.8209084393190843
0.964,0.821479088603938
0.965,0.8220489164097717
0.966,0.8226179221667576
0.967,0.8231861053058896
0.968,0.8237534652589851
0.969,0.824320001458684
0.97,0.8248857133384501
0.971,0.8254506003325716
0.972,0.8260146618761615
0.973,0.8265778974051583
0.974,0.8271403063563267
0.975,0.8277018881672576
0.976,0.8282626422763694
0.977,0.8288225681229079
0.978,0.8293816651469472
0.979,0.8299399327893907
0.98,0.8304973704919705
0.981,0.831053977697249
0.982,0.831609753848619
0.983,0.8321646983903045
0.984,0.832718810767361
0.985,0.8332720904256761
0.986,0.8338245368119701
0.987,0.8343761493737969
0.988,0.8349269275595438
0.989,0.8354768708184328
0.99,0.8360259786005205
0.991,0.8365742503566993
0.992,0.8371216855386975
0.993,0.8376682835990799
0.994,0.8382140439912485
0.995,0.8387589661694429
0.996,0.8393030495887411
0.997,0.8398462937050597
0.998,0.8403886979751545
0.999,0.8409302618566215
1.0,0.8414709848078965
1.0010000000000001,0.8420108662882569
1.002,0.8425499057578212
1.0030000000000001,0.8430881026775501
1.004,0.8436254565092463
1.0050000000000001,0.8441619667155564
1.006,0.8446976327599702
1.0070000000000001,0.8452324541068217
1.008,0.8457664302212893
1.0090000000000001,0.8462995605693974
1.01,0.8468318446180152
1.0110000000000001,0.8473632818348591
1.012,0.8478938716884917
1.0130000000000001,0.8484236136483234
1.014,0.848952507184612
1.0150000000000001,0.8494805517684644
1.016,0.8500077468718356
1.0170000000000001,0.8505340919675308
1.018,0.851059586529205
1.0190000000000001,0.8515842300313635
1.02,0.852108021949363
1.0210000000000001,0.8526309617594116
